source_file,source_layer,include,tier,priority_order,selection_reason
planning_local_plan_data_26.gpkg,Sites_of_Importance_for_Nature_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Sites_of_Special_Scientific_Interest,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_26.gpkg,Special_Areas_Of_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Strategic_Access_Management_Measures,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_26.gpkg,Strategic_Industrial_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Surface_Water_Flood_Extent,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Tall_Buildings_Zones,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Waste_Safeguarded_Facilities,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_27.gpkg,Area_Poorly_Provided_With_Public_Space,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_27.gpkg,Area_of_Mixed_Use,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_27.gpkg,Frontage_Subject_to_Specific_Restrictions,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_27.gpkg,Greenbelt,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_27.gpkg,Historic_Parks___Gardens,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_27.gpkg,Key_Shopping_Frontage,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_27.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_27.gpkg,Other_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_27.gpkg,Other_Sites_of_Nature_Importance,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_27.gpkg,Primary_or_Secondary_Road,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_27.gpkg,Proposed_Tree_Planting,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_27.gpkg,Public_Open_Space,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_27.gpkg,River_Crane_Area_of_Opportunity,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_27.gpkg,SSSI,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_27.gpkg,Scheduled_Ancient_Monument,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_27.gpkg,Secondary_Shopping_Frontage,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_27.gpkg,Thames_Policy_Area,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_27.gpkg,View_,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_27.gpkg,Vista_Landmark,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_27.gpkg,Waste_Site,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Action_Area_Cores,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_28.gpkg,Action_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_28.gpkg,Air_Quality_Management_Area,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Archaeological_Priority_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Area_Vision_Boundaries,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_28.gpkg,Bakerloo_Line_Extension_Areas_Of_Sub_Surface_Interest,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_28.gpkg,Borough_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Borough_View_Landmark_Viewing_Corridors,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Borough_View_Wider_Setting_Consultation_Area,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_28.gpkg,Borough_Viewpoint_Locations,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_28.gpkg,Business_Improvement_Districts,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Central_Activities_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_28.gpkg,Classified_Roads,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_28.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Critical_Drainage_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_28.gpkg,Cycling_Spine_Network,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_28.gpkg,Existing_Cycle_Networks,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_28.gpkg,Flood_Zone_2,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Flood_Zone_3,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Green_Chain_Link,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_28.gpkg,Green_Chain_Parks,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Gypsy___Traveller_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Hot_Food_Takeaway_Primary_School_Exclusion_Zones,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Hot_Food_Takeaway_Secondary_School_Exclusion_Zones,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Integrated_Waste_Management_Facility,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Local_Nature_Reserves,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Locally_Significant_Industrial_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,London_View_Management_Framework_Extended_Background_Vistas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_28.gpkg,London_View_Management_Framework_Landmark_Viewing_Corridors,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,London_View_Management_Framework_Wider_Setting_Consultation_Area,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_28.gpkg,Low_Line_And_Railway_Arches,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,National_Rail_Stations,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_28.gpkg,Neighbourhood_Plan_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_28.gpkg,Open_Water_Space,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_28.gpkg,Opportunity_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Other_Open_Spaces,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Primary_Schools,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Protected_Shopping_Frontages,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_28.gpkg,Registered_Parks_And_Gardens,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_28.gpkg,Scheduled_Monuments,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Secondary_Schools,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Site_Allocations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Sites_of_Importance_for_Nature_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Strategic_Cultural_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_28.gpkg,Strategic_District_Heating_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Strategic_Protected_Industrial_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Suburban_Zones,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_28.gpkg,Surface_Water_Flood_Risk_High,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Surface_Water_Flood_Risk_Low,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Surface_Water_Flood_Risk_Medium,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Tall_Buildings,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Thames_Piers,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_28.gpkg,Thames_Policy_Area,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_28.gpkg,Urban_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_29.gpkg,Allotments,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Archaeological_Priority_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Areas_At_Risk_Of_Flooding,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Areas_of_Potential_Intensification,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_29.gpkg,Areas_of_Special_Local_Character,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_29.gpkg,Areas_of_Taller_Building_Potential,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_29.gpkg,Burial_Spaces,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_29.gpkg,Central_Setting,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_29.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Decentralised_Energy_Opportunity_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Established_Industrial_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Green_Corridors,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_29.gpkg,Gypsy_And_Traveller_Site,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Hackbridge_And_Beddington_Corner_Neighbourhood_Area,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_29.gpkg,Historic_Parks_and_Gardens,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_29.gpkg,Listed_Buildings,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Locally_Listed_Buildings,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Metropolitan_Green_Belt,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Metropolitan_Green_Chains,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Potential_Renewal_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_29.gpkg,Primary_Shopping_Frontages,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Proposed_Tramlink_Extensions,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_29.gpkg,Public_Open_Space,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Scheduled_Ancient_Monuments,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Secondary_Shopping_Frontages,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Site_Allocations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Sites_of_Importance_for_Nature_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Strategic_Industrial_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_29.gpkg,Urban_Green_Space,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_29.gpkg,Wandle_Valley_Regional_Park,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,Archaeological_Priority_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Area_Of_Substandard_Air_Quality_NO2_Over_40,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Area_Of_Substandard_Air_Quality_No2_Over_60,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Borough_Designated_Views,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_30.gpkg,Borough_Landmarks,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_30.gpkg,Central_Activities_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,Central_Activities_Zone_Frontage,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Critical_Drainage_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,Cycle_Hire_Stations,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_30.gpkg,Cycle_Superhighways,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_30.gpkg,Flood_Risk_Area,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Flood_Zone_2,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Flood_Zone_3A,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Flood_Zone_3B,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Green_Grid,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_30.gpkg,Green_Grid_Buffer_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,LLDC_Area,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,Lee_Valley_Regional_Park,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_30.gpkg,Local_Employment_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Local_Industrial_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Local_Nature_Reserves,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,London_Cycle_Network,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_30.gpkg,London_Squares,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,London_View_Management_Framework,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,National_Cycle_Network,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_30.gpkg,New_Green_Grid,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_30.gpkg,New_Green_Grid_Buffer_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,Preferred_Office_Locations,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,Publicly_Accessible_Open_Space,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Registered_Parks_and_Gardens,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,Safeguarded_Wharves,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Safeguarded_for_Gypsies_and_Traveller_Accommodation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Scheduled_Ancient_Monuments,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Shopping_Frontages,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_30.gpkg,Site_Allocations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Sites_of_Importance_for_Nature_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Southeast_Inshore_Area,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,Statutory_Listed_Buildings,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Strategic_Industrial_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Strategically_Important_Landmarks,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_30.gpkg,Strategically_Important_Skyline,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,Sub_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,Tall_Building_Zones,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Thames_Policy_Area,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Tower_Hamlets_Activity_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,Transport_Stations,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_30.gpkg,Waste_Management_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,Water_Space,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_30.gpkg,World_Heritage_Site_And_Buffer_Area,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_30.gpkg,World_Heritage_Site_Views,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_31.gpkg,Allotment_Site,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Archaeological_Priority_Zone,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Area_of_Special_Character,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,BHL_Sites,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_31.gpkg,Biodiversity_Enhancement_Sites,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_31.gpkg,Borough_Employment_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Crossrail_2_Safeguarding_Line,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Flood_Zone_2,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Flood_Zone_3a,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Flood_Zone_3b,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Green_Corridor,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_31.gpkg,Hall_Farm_Curve,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_31.gpkg,Historic_Parks_and_Gardens,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_31.gpkg,Key_Sites,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_31.gpkg,LVPRA_Boundary,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_31.gpkg,Lea_Bridge_Station,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_31.gpkg,Lee_Valley_Pathway_Corridor,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_31.gpkg,Lee_Valley_Regeneration_Corridor,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_31.gpkg,Lee_Valley_Regional_Park,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_31.gpkg,Local_Nature_Reserve,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Locally_Important_Geological_Site,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Mayoral_Development_Corporation,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_31.gpkg,Metropolitan_Green_Belt,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Parks,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_31.gpkg,Playing_Fields,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_31.gpkg,Primary_Shopping_Frontages,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Principal_Roads,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_31.gpkg,Rail_Network,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_31.gpkg,Rail_Stations,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_31.gpkg,Ramsar___Special_Protection_Area,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_31.gpkg,Secondary_Shopping_Frontages,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Shopping_Frontages,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Sites_of_Importance_to_Nature_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Sites_of_Special_Scientific_Interest,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_31.gpkg,Special_Areas_of_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Strategic_Industrial_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_31.gpkg,Transport_for_London_Road_Network,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_31.gpkg,Watham_Forest_Greenways,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_31.gpkg,Wetlands_Walk,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_32.gpkg,Archaeological_Priority_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Area_Spatial_Strategy,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_32.gpkg,Central_Activities_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_32.gpkg,Character_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_32.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Crossrail_2,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Decentralised_Enery_Opportunity_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Designated_Linear_View,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_32.gpkg,Economic_Use_Intensification_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_32.gpkg,Employment_Protection_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Focal_Points_of_Activity,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_32.gpkg,Gypsy_And_Traveller_Site,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Historic_Parks_And_Gardens,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_32.gpkg,Local_Nature_Reserves,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Locally_Significant_Industrial_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
